StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent,Prolific ID,Attention Check,medicaid-1_1,medicaid-2_1,medicaid-3_1,medicaid-4_1,veterans-1_1,veterans-2_1,veterans-3_1,veterans-4_1,pensions-1_1,pensions-2_1,pensions-3_1,pensions-4_1,foreign_aid-1_1,foreign_aid-2_1,foreign_aid-3_1,foreign_aid-4_1,confinement-1_1,confinement-2_1,confinement-3_1,confinement-4_1,suicide-1_1,suicide-2_1,suicide-3_1,suicide-4_1,border-1_1,border-2_1,border-3_1,border-4_1,felon_voting-1_1,felon_voting-2_1,felon_voting-3_1,felon_voting-4_1,affirmative_action-1_1,affirmative_action-2_1,affirmative_action-3_1,affirmative_action-4_1,electoral_college-1_1,electoral_college-2_1,electoral_college-3_1,electoral_college-4_1,authorship,PROLIFIC_PID,issue,model,variant
2024-03-12 19:03:41,2024-03-12 19:05:59,IP Address,146.115.150.114,100,138,True,2024-03-12 19:05:59,R_2vE4X0pRtrShi01,,,,,42.366,-71.2271,anonymous,EN,I agree to take part,5de3c365fafd423bbf0a50a2,On-line sources only,,,,,,,,,64,45,61,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A politician,5de3c365fafd423bbf0a50a2,pensions,GPT-4_Alpaca,2
2024-03-12 18:58:08,2024-03-12 19:06:01,IP Address,47.132.117.223,100,473,True,2024-03-12 19:06:01,R_1PhVf4uUpcGnfKz,,,,,35.332,-78.9212,anonymous,EN,I agree to take part,65627e7e7b17879c112071aa,On-line sources only,,,,,,,,,,,,,,,,,71,60,71,61,,,,,,,,,,,,,,,,,,,,,A political journalist,65627e7e7b17879c112071aa,solitary confinement,Llama-2-instruct,1
2024-03-12 19:01:30,2024-03-12 19:06:04,IP Address,71.8.90.163,100,273,True,2024-03-12 19:06:04,R_2V87BtStHteZskW,,,,,33.395,-86.8348,anonymous,EN,I agree to take part,60e8b06bfb1c78d450ae9f79,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,50,50,,,,,A college Professor,60e8b06bfb1c78d450ae9f79,affirmative action,Llama-2-instruct,3
2024-03-12 19:03:11,2024-03-12 19:06:05,IP Address,174.167.28.217,100,173,True,2024-03-12 19:06:05,R_3YqPmPdcIhFmJ4l,,,,,39.6659,-74.9658,anonymous,EN,I agree to take part,5e69d0627b06f2033bb0fda7,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,95,100,,,,,,,,,An AI language model,5e69d0627b06f2033bb0fda7,felons voting,OpenOrca,2
2024-03-12 19:02:13,2024-03-12 19:06:11,IP Address,47.147.140.184,100,237,True,2024-03-12 19:06:11,R_2tgJHX75NY55eQJ,,,,,33.7903,-118.1215,anonymous,EN,I agree to take part,64d63b117d0fcfc1cd8d6934,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,65,40,60,50,,,,,,,,,,,,,A politician,64d63b117d0fcfc1cd8d6934,border restrictions,GPT-4_Alpaca,2
2024-03-12 19:04:00,2024-03-12 19:06:12,IP Address,70.16.36.85,100,131,True,2024-03-12 19:06:12,R_28LBVt2l2WyNoIC,,,,,42.7209,-78.9338,anonymous,EN,I agree to take part,65edbaec28d78ab0f0b9697c,On-line sources only,87,14,82,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A politician,65edbaec28d78ab0f0b9697c,medicaid,Llama-2-instruct,3
2024-03-12 19:02:12,2024-03-12 19:06:18,IP Address,206.0.135.43,100,246,True,2024-03-12 19:06:19,R_7OpndalIqfhKt0J,,,,,43.0711,-71.7182,anonymous,EN,I agree to take part,571a79cc6a1c6300134b8e28,On-line sources only,,,,,,,,,,,,,,,,,50,50,50,50,,,,,,,,,,,,,,,,,,,,,A political science graduate student,571a79cc6a1c6300134b8e28,solitary confinement,Llama-2-instruct,1
2024-03-12 19:03:58,2024-03-12 19:06:19,IP Address,70.185.250.23,100,140,True,2024-03-12 19:06:20,R_3Xd6jjNojXnpWns,,,,,36.0496,-95.8858,anonymous,EN,I agree to take part,5f4d5dcac7c1d116643efed3,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,50,25,20,,,,,An AI language model,5f4d5dcac7c1d116643efed3,affirmative action,GPT-4_Alpaca,2
2024-03-12 19:04:38,2024-03-12 19:06:20,IP Address,76.188.220.52,100,101,True,2024-03-12 19:06:20,R_3dtlxKmwSUkIgce,,,,,41.4481,-82.0177,anonymous,EN,I agree to take part,60ef2700e476748689a999f7,On-line sources only,,,,,,,,,,,,,30,50,50,29,,,,,,,,,,,,,,,,,,,,,,,,,A political journalist,60ef2700e476748689a999f7,foreign aid,Llama-2-instruct,2
2024-03-12 19:05:01,2024-03-12 19:06:24,IP Address,24.90.159.67,100,83,True,2024-03-12 19:06:25,R_1cyUoDrtandaWsN,,,,,40.6643,-73.9763,anonymous,EN,I agree to take part,5bee1550ecd1a90001a0af15,On-line sources only,,,,,,,,,,,,,39,60,53,40,,,,,,,,,,,,,,,,,,,,,,,,,An AI language model,5bee1550ecd1a90001a0af15,foreign aid,shareGPT,2
2024-03-12 19:02:42,2024-03-12 19:06:29,IP Address,174.219.55.186,100,226,True,2024-03-12 19:06:29,R_5fjNdv9czOWL0PN,,,,,40.1086,-75.2835,anonymous,EN,I agree to take part,609800dd75479749cf47d10c,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,40,55,60,,,,,A politician,609800dd75479749cf47d10c,affirmative action,OpenOrca,1
2024-03-12 19:01:52,2024-03-12 19:06:29,IP Address,76.88.24.124,100,276,True,2024-03-12 19:06:30,R_2zbYix2rlrdssnL,,,,,33.0924,-117.2624,anonymous,EN,I agree to take part,6546ae9565cd1cdeaa6008bc,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,100,A political science graduate student,6546ae9565cd1cdeaa6008bc,electoral college,shareGPT,2
2024-03-12 19:01:01,2024-03-12 19:06:38,IP Address,192.46.191.92,100,336,True,2024-03-12 19:06:39,R_72Dz6yDkWt9Ihz2,,,,,41.038,-74.0373,anonymous,EN,I agree to take part,65c3907f3c904984cb2406bc,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,100,82,19,100,,,,,,,,,,,,,A politician,65c3907f3c904984cb2406bc,border restrictions,Llama-2-instruct,3
2024-03-12 19:02:47,2024-03-12 19:06:45,IP Address,66.45.147.204,100,238,True,2024-03-12 19:06:46,R_3zVaZacfq6vTMdU,,,,,43.5229,-96.786,anonymous,EN,I agree to take part,653f2424042d03012eb92ef5,On-line sources only,,,,,30,30,29,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,An AI language model,653f2424042d03012eb92ef5,veteran healthcare,Llama-2-instruct,1
2024-03-12 19:05:24,2024-03-12 19:06:51,IP Address,73.244.106.138,100,86,True,2024-03-12 19:06:51,R_3pASk8TL8Rxhks1,,,,,25.6589,-80.3553,anonymous,EN,I agree to take part,612568764b0193f4200118de,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,76,11,75,77,,,,,,,,,,,,,A political journalist,612568764b0193f4200118de,border restrictions,Llama-2-instruct,2
2024-03-12 19:05:30,2024-03-12 19:07:00,IP Address,73.181.107.223,100,89,True,2024-03-12 19:07:00,R_7NUQwBwzFMfKxjf,,,,,39.9038,-104.9419,anonymous,EN,I agree to take part,63852498bcb698988baa11c2,On-line sources only,,,,,,,,,,,,,,,,,,,,,67,,70,57,,,,,,,,,,,,,,,,,A college Professor,63852498bcb698988baa11c2,assisted suicide,shareGPT,2
2024-03-12 19:05:02,2024-03-12 19:07:00,IP Address,73.247.74.98,100,117,True,2024-03-12 19:07:00,R_1ZEMEEnw5lzYVGX,,,,,41.9211,-87.7032,anonymous,EN,I agree to take part,62dc177e02f82aabb20aebc2,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,100,0,0,A political journalist,62dc177e02f82aabb20aebc2,electoral college,shareGPT,3
2024-03-12 19:04:17,2024-03-12 19:07:00,IP Address,71.238.91.246,100,163,True,2024-03-12 19:07:01,R_5ooO7F62JvaChpy,,,,,45.4879,-122.5109,anonymous,EN,I agree to take part,5d3221b8eb6cfa0001950113,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,81,100,,,,,A political science graduate student,5d3221b8eb6cfa0001950113,affirmative action,Llama-2-instruct,2
2024-03-12 19:04:25,2024-03-12 19:07:05,IP Address,50.52.86.218,100,159,True,2024-03-12 19:07:05,R_2BfzHnH8ziver2X,,,,,47.8233,-116.8892,anonymous,EN,I agree to take part,65d8117c5121deec408cd40c,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,80,9,83,85,,,,,,,,,,,,,A political science graduate student,65d8117c5121deec408cd40c,border restrictions,GPT-4_Alpaca,3
2024-03-12 19:05:35,2024-03-12 19:07:07,IP Address,129.186.251.24,100,92,True,2024-03-12 19:07:08,R_3YwZCfIf7NGL7y7,,,,,42.0373,-93.6005,anonymous,EN,I agree to take part,637d58b9dd14dc68ba68920a,On-line sources only,85,88,85,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A politician,637d58b9dd14dc68ba68920a,medicaid,shareGPT,3
2024-03-12 19:05:41,2024-03-12 19:07:12,IP Address,142.129.51.5,100,90,True,2024-03-12 19:07:12,R_1zhfI4MsHcR8Vyh,,,,,34.5705,-118.029,anonymous,EN,I agree to take part,65cd516b500351e8c8f81788,On-line sources only,,,,,,,,,,,,,,,,,60,40,60,39,,,,,,,,,,,,,,,,,,,,,A political journalist,65cd516b500351e8c8f81788,solitary confinement,OpenOrca,3
2024-03-12 19:02:19,2024-03-12 19:07:15,IP Address,67.184.105.182,100,295,True,2024-03-12 19:07:15,R_59aU1lqTQ5KOTip,,,,,42.0342,-87.7568,anonymous,EN,I agree to take part,65b7b6fb463e810d9487d926,On-line sources only,,,,,,,,,,,,,,,,,86,83,20,5,,,,,,,,,,,,,,,,,,,,,A political journalist,65b7b6fb463e810d9487d926,solitary confinement,shareGPT,1
2024-03-12 19:00:47,2024-03-12 19:07:16,IP Address,192.34.130.59,100,389,True,2024-03-12 19:07:16,R_7nO3PSN3Gc6GSUP,,,,,35.9019,-82.2797,anonymous,EN,I agree to take part,60904ef91be88083e074a699,On-line sources only,,,,,,,,,70,50,75,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A political strategist / consultant,60904ef91be88083e074a699,pensions,shareGPT,1
2024-03-12 19:04:10,2024-03-12 19:07:17,IP Address,73.169.6.66,100,187,True,2024-03-12 19:07:18,R_2N0eT0P8MUqPoS5,,,,,39.6973,-104.8394,anonymous,EN,I agree to take part,65c149890396ca9940d2baac,On-line sources only,,,,,20,85,20,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A political strategist / consultant,65c149890396ca9940d2baac,veteran healthcare,shareGPT,1
2024-03-12 19:05:11,2024-03-12 19:07:19,IP Address,73.236.255.58,100,128,True,2024-03-12 19:07:19,R_3m8XpFuiIqMyUZH,,,,,40.1041,-80.6425,anonymous,EN,I agree to take part,62b9c2f1e55fe9f17dfedc5d,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,50,100,,,,,,,,,An AI language model,62b9c2f1e55fe9f17dfedc5d,felons voting,shareGPT,2
2024-03-12 19:03:33,2024-03-12 19:07:21,IP Address,174.211.160.9,100,228,True,2024-03-12 19:07:22,R_5oA0xwUNH8Pq5WN,,,,,27.959,-82.4938,anonymous,EN,I agree to take part,65e4a7eb207fbc09cdef4c89,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,100,,,,,,,,,A college Professor,65e4a7eb207fbc09cdef4c89,felons voting,Llama-2-instruct,3
2024-03-12 19:06:48,2024-03-12 19:07:26,IP Address,204.62.111.55,100,38,True,2024-03-12 19:07:26,R_6ROnrFkZ2KMJ5II,,,,,36.1685,-115.1164,anonymous,EN,I agree to take part,56875435369319000c26947d,On-line sources only,,,,,,,,,,,,,,,,,100,100,0,0,,,,,,,,,,,,,,,,,,,,,An AI language model,56875435369319000c26947d,solitary confinement,GPT-4_Alpaca,1
2024-03-12 19:05:01,2024-03-12 19:07:27,IP Address,216.212.21.237,100,145,True,2024-03-12 19:07:28,R_1Lpa7R3q1lQpAeD,,,,,42.9827,-70.9472,anonymous,EN,I agree to take part,56210effed6e5a000ac7f3a5,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,84,2,100,100,,,,,,,,,,,,,A political science graduate student,56210effed6e5a000ac7f3a5,border restrictions,GPT-4_Alpaca,2
2024-03-12 19:05:19,2024-03-12 19:07:33,IP Address,216.93.192.203,100,134,True,2024-03-12 19:07:34,R_18nyVtlefqQm71n,,,,,38.5639,-121.4418,anonymous,EN,I agree to take part,638b6287a17643211bf19e79,On-line sources only,,,,,0,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,An AI language model,638b6287a17643211bf19e79,veteran healthcare,GPT-4_Alpaca,1
2024-03-12 19:02:42,2024-03-12 19:07:35,IP Address,76.183.132.239,100,293,True,2024-03-12 19:07:36,R_5YzgfeIUo8p8dQf,,,,,32.8545,-97.1359,anonymous,EN,I agree to take part,63f9b4db4e40d0b2ad3d7381,"Mostly on-line sources, with some television and print news",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f9b4db4e40d0b2ad3d7381,,,
2024-03-12 19:06:17,2024-03-12 19:07:39,IP Address,107.9.237.195,100,82,True,2024-03-12 19:07:40,R_2GCjWzqytQ0RcBL,,,,,38.0076,-85.6921,anonymous,EN,I agree to take part,59cf062758b71700019882d4,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,81,81,80,A political journalist,59cf062758b71700019882d4,electoral college,shareGPT,1
2024-03-12 19:04:19,2024-03-12 19:07:48,IP Address,72.94.195.223,100,209,True,2024-03-12 19:07:48,R_7GKuluODcQl7BQ0,,,,,40.1101,-75.1567,anonymous,EN,I agree to take part,650c4b13c66716e1de2d75cf,On-line sources only,,,,,,,,,,,,,,,,,100,100,20,95,,,,,,,,,,,,,,,,,,,,,A political science graduate student,650c4b13c66716e1de2d75cf,solitary confinement,OpenOrca,2
2024-03-12 19:00:56,2024-03-12 19:07:52,IP Address,129.186.192.116,100,415,True,2024-03-12 19:07:52,R_5SHRFKq1Ymptx8l,,,,,42.0258,-93.6398,anonymous,EN,I agree to take part,638fdf87700dd1228bade2e1,On-line sources only,78,76,77,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A politician,638fdf87700dd1228bade2e1,medicaid,OpenOrca,2
2024-03-12 19:03:02,2024-03-12 19:08:02,IP Address,173.235.163.186,100,300,True,2024-03-12 19:08:03,R_6oLwzhtNiwT2tbN,,,,,31.5844,-90.4486,anonymous,EN,I agree to take part,656c98ea1518e9cb91b581f1,On-line sources only,55,50,30,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A politician,656c98ea1518e9cb91b581f1,medicaid,OpenOrca,3
2024-03-12 19:03:35,2024-03-12 19:08:03,IP Address,212.116.254.236,100,267,True,2024-03-12 19:08:03,R_6dsCtWBGMSUOIE6,,,,,39.0469,-77.4903,anonymous,EN,I agree to take part,65a67db4294f15985408e644,On-line sources only,,,,,,,,,,,,,,,,,,,,,40,72,50,30,,,,,,,,,,,,,,,,,A political strategist / consultant,65a67db4294f15985408e644,assisted suicide,OpenOrca,3
2024-03-12 19:06:59,2024-03-12 19:08:04,IP Address,172.56.195.52,100,65,True,2024-03-12 19:08:05,R_1CvMJ2bv9otYCBe,,,,,42.2903,-71.0798,anonymous,EN,I agree to take part,65b3bcac850424b7e817da53,"Mostly television or print news, with some on-line sources",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65b3bcac850424b7e817da53,,,
2024-03-12 19:01:42,2024-03-12 19:08:05,IP Address,72.226.3.208,100,382,True,2024-03-12 19:08:05,R_5GdY4WBIoGKfwIt,,,,,40.7465,-73.909,anonymous,EN,I agree to take part,6506f9e821e92759b20c2be6,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,100,0,0,,,,,A politician,6506f9e821e92759b20c2be6,affirmative action,GPT-4_Alpaca,1
2024-03-12 19:04:37,2024-03-12 19:08:10,IP Address,76.189.3.237,100,213,True,2024-03-12 19:08:11,R_3IGURmQZVwh6Ucp,,,,,41.802,-81.0561,anonymous,EN,I agree to take part,6544fdc7d89f7e26184cd12e,On-line sources only,,,,,,,,,,,,,30,71,30,0,,,,,,,,,,,,,,,,,,,,,,,,,An AI language model,6544fdc7d89f7e26184cd12e,foreign aid,GPT-4_Alpaca,3
2024-03-12 19:03:32,2024-03-12 19:08:13,IP Address,72.177.200.38,100,281,True,2024-03-12 19:08:13,R_2eIZRZDYdyvlXv1,,,,,29.5196,-98.5852,anonymous,EN,I agree to take part,612e64b26c1ed4e6cc77686a,On-line sources only,,,,,,,,,,,,,0,100,13,0,,,,,,,,,,,,,,,,,,,,,,,,,An AI language model,612e64b26c1ed4e6cc77686a,foreign aid,OpenOrca,1
2024-03-12 19:06:09,2024-03-12 19:08:27,IP Address,108.41.16.96,100,137,True,2024-03-12 19:08:27,R_225DGdK3WmBHitx,,,,,40.6286,-73.939,anonymous,EN,I agree to take part,5d9373b0e04970001ab482da,On-line sources only,,,,,,,,,8,90,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A political strategist / consultant,5d9373b0e04970001ab482da,pensions,Llama-2-instruct,3
2024-03-12 19:07:14,2024-03-12 19:08:31,IP Address,204.242.1.29,100,76,True,2024-03-12 19:08:31,R_52RfPpoFpTBQk9c,,,,,39.0469,-77.4903,anonymous,EN,I agree to take part,6581458319fd30c077feba23,On-line sources only,,,,,,,,,,,,,,,,,82,79,85,94,,,,,,,,,,,,,,,,,,,,,An AI language model,6581458319fd30c077feba23,solitary confinement,Llama-2-instruct,3
2024-03-12 19:07:30,2024-03-12 19:08:37,IP Address,24.111.181.90,100,67,True,2024-03-12 19:08:37,R_3vkvFkCOgzZOby4,,,,,46.8045,-100.7865,anonymous,EN,I agree to take part,6317ff092d6b47344b7d1ec5,On-line sources only,,,,,77,31,76,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A college Professor,6317ff092d6b47344b7d1ec5,veteran healthcare,OpenOrca,2
2024-03-12 19:07:14,2024-03-12 19:08:39,IP Address,99.131.48.114,100,84,True,2024-03-12 19:08:39,R_26gJPIMcy3wQmhJ,,,,,35.7919,-78.6541,anonymous,EN,I agree to take part,5e9f3f09ccc75a0c345e4845,On-line sources only,,,,,,,,,,,,,50,50,50,50,,,,,,,,,,,,,,,,,,,,,,,,,An AI language model,5e9f3f09ccc75a0c345e4845,foreign aid,Llama-2-instruct,1
2024-03-12 19:07:10,2024-03-12 19:08:45,IP Address,50.90.172.62,100,95,True,2024-03-12 19:08:46,R_1vZm8eICMKY8lvO,,,,,39.786,-86.1589,anonymous,EN,I agree to take part,5e8928573fca4e5c4e02d9f5,On-line sources only,,,,,,,,,,,,,,,,,37,55,53,58,,,,,,,,,,,,,,,,,,,,,An AI language model,5e8928573fca4e5c4e02d9f5,solitary confinement,shareGPT,2
2024-03-12 19:06:00,2024-03-12 19:08:51,IP Address,75.26.14.237,100,170,True,2024-03-12 19:08:51,R_2rlj969YF3BXzzv,,,,,35.8639,-78.535,anonymous,EN,I agree to take part,64527892acde0fbd392a41d6,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,5,85,95,An AI language model,64527892acde0fbd392a41d6,electoral college,OpenOrca,3
2024-03-12 19:05:13,2024-03-12 19:08:51,IP Address,107.115.207.21,100,217,True,2024-03-12 19:08:51,R_1jHcUzqoNtX58Xl,,,,,34.7448,-92.2883,anonymous,EN,I agree to take part,5c2f7f10e4dd550001e49c10,On-line sources only,,,,,100,0,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A politician,5c2f7f10e4dd550001e49c10,veteran healthcare,Llama-2-instruct,3
2024-03-12 19:07:03,2024-03-12 19:08:52,IP Address,104.10.13.41,100,108,True,2024-03-12 19:08:52,R_7qEGUwrUDOLBB6J,,,,,26.5355,-80.1098,anonymous,EN,I agree to take part,6526f601bedbae17738408b1,On-line sources only,,,,,50,55,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,An AI language model,6526f601bedbae17738408b1,veteran healthcare,shareGPT,3
2024-03-12 19:07:47,2024-03-12 19:08:56,IP Address,72.238.114.204,100,69,True,2024-03-12 19:08:57,R_5izk0G2or5Tu2bQ,,,,,28.6618,-81.3092,anonymous,EN,I agree to take part,5eceed79840590300f53fa51,On-line sources only,,,,,,,,,83,83,86,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A college Professor,5eceed79840590300f53fa51,pensions,shareGPT,3
2024-03-12 19:04:13,2024-03-12 19:09:01,IP Address,98.54.203.214,100,288,True,2024-03-12 19:09:02,R_1BqwWGIu8EP3BsG,,,,,35.0848,-89.8014,anonymous,EN,I agree to take part,63bed6e176fba857a47fbaff,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,80,66,63,67,,,,,,,,,,,,,A political journalist,63bed6e176fba857a47fbaff,border restrictions,shareGPT,1
2024-03-12 19:07:45,2024-03-12 19:09:05,IP Address,72.203.18.185,100,80,True,2024-03-12 19:09:06,R_2GWi1qX7BAx1QAx,,,,,36.129,-115.2765,anonymous,EN,I agree to take part,63d83a4301d86333a75c1738,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,70,56,25,,,,,An AI language model,63d83a4301d86333a75c1738,affirmative action,shareGPT,2
2024-03-12 19:07:03,2024-03-12 19:09:08,IP Address,174.126.6.38,100,125,True,2024-03-12 19:09:08,R_3ezc3DPab0YyI9v,,,,,37.2304,-95.7004,anonymous,EN,I agree to take part,5dd2f94a238a913096c52317,On-line sources only,87,14,78,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A political journalist,5dd2f94a238a913096c52317,medicaid,GPT-4_Alpaca,3
2024-03-12 19:07:17,2024-03-12 19:09:11,IP Address,96.39.198.78,100,114,True,2024-03-12 19:09:12,R_2CIcTKyKtl9ziD6,,,,,46.0594,-118.3361,anonymous,EN,I agree to take part,609ee7a707f13c414e5e87ec,On-line sources only,0,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,An AI language model,609ee7a707f13c414e5e87ec,medicaid,shareGPT,1
2024-03-12 19:06:17,2024-03-12 19:09:22,IP Address,172.58.231.26,100,184,True,2024-03-12 19:09:22,R_2OTu7UT5eIOxfDX,,,,,40.8312,-73.9067,anonymous,EN,I agree to take part,60f998b6c4b98974b766eb98,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,70,21,27,,,,,,,,,A political science graduate student,60f998b6c4b98974b766eb98,felons voting,Llama-2-instruct,1
2024-03-12 19:07:02,2024-03-12 19:09:25,IP Address,158.140.60.135,100,143,True,2024-03-12 19:09:26,R_7jjt9GIcDLVRulH,,,,,36.1549,-116.0177,anonymous,EN,I agree to take part,5bdfb648484288000130dad0,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,100,,,,,,,,,,,,,A political strategist / consultant,5bdfb648484288000130dad0,border restrictions,Llama-2-instruct,1
2024-03-12 19:04:26,2024-03-12 19:09:26,IP Address,75.190.228.230,100,299,True,2024-03-12 19:09:26,R_1m6zNqWIhWDisBX,,,,,35.5838,-80.864,anonymous,EN,I agree to take part,6361b032a20001fc86b0ff1b,On-line sources only,,,,,,,,,35,65,42,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A political strategist / consultant,6361b032a20001fc86b0ff1b,pensions,GPT-4_Alpaca,3
2024-03-12 19:07:04,2024-03-12 19:09:28,IP Address,156.99.66.28,100,144,True,2024-03-12 19:09:28,R_5iEOUOEIAeoBHOx,,,,,44.9825,-93.1863,anonymous,EN,I agree to take part,5fa17ddeabc188288bde81c8,On-line sources only,,,,,,,,,,,,,64,15,84,80,,,,,,,,,,,,,,,,,,,,,,,,,An AI language model,5fa17ddeabc188288bde81c8,foreign aid,Llama-2-instruct,3
2024-03-12 19:06:05,2024-03-12 19:09:29,IP Address,172.117.115.221,100,204,True,2024-03-12 19:09:30,R_5PmE8bgcSufR7P8,,,,,33.6647,-117.9663,anonymous,EN,I agree to take part,6413ed6a23881edc2e190e15,On-line sources only,,,,,,,,,,,,,80,30,,80,,,,,,,,,,,,,,,,,,,,,,,,,A political strategist / consultant,6413ed6a23881edc2e190e15,foreign aid,OpenOrca,2
2024-03-12 19:03:04,2024-03-12 19:09:31,IP Address,173.90.75.108,100,386,True,2024-03-12 19:09:31,R_323Whwgl15XapVC,,,,,40.7961,-81.3798,anonymous,EN,I agree to take part,62c026818910950fc380e599,On-line sources only,,,,,,,,,,,,,,,,,,,,,100,0,100,100,,,,,,,,,,,,,,,,,A political science graduate student,62c026818910950fc380e599,assisted suicide,GPT-4_Alpaca,1
2024-03-12 19:07:10,2024-03-12 19:09:36,IP Address,129.62.189.195,100,145,True,2024-03-12 19:09:37,R_5qfdAXTkzSvXMDi,,,,,31.5338,-97.1923,anonymous,EN,I agree to take part,5ecc6ffce3ca77849333e83e,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,30,70,85,A political journalist,5ecc6ffce3ca77849333e83e,electoral college,Llama-2-instruct,1
2024-03-12 19:07:52,2024-03-12 19:09:37,IP Address,76.242.172.217,100,104,True,2024-03-12 19:09:37,R_1eaydkurdJNutXs,,,,,33.3792,-86.6969,anonymous,EN,I agree to take part,64416693b9184dbb9b169324,On-line sources only,,,,,,,,,81,20,82,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,An AI language model,64416693b9184dbb9b169324,pensions,Llama-2-instruct,2
2024-03-12 19:04:50,2024-03-12 19:09:38,IP Address,107.4.216.243,100,287,True,2024-03-12 19:09:38,R_2hEgEnx63DU5w4E,,,,,45.2377,-93.2765,anonymous,EN,I agree to take part,65031f68de6e940396216f8a,On-line sources only,,,,,,,,,,,,,,,,,11,81,50,61,,,,,,,,,,,,,,,,,,,,,An AI language model,65031f68de6e940396216f8a,solitary confinement,Llama-2-instruct,2
2024-03-12 19:07:15,2024-03-12 19:09:39,IP Address,73.63.132.190,100,143,True,2024-03-12 19:09:39,R_3NwjqlGLvNM0hpZ,,,,,37.7688,-122.262,anonymous,EN,I agree to take part,65615a2b723ed05c242d6331,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,50,44,43,,,,,,,,,A political science graduate student,65615a2b723ed05c242d6331,felons voting,GPT-4_Alpaca,1
2024-03-12 19:07:21,2024-03-12 19:09:39,IP Address,69.243.174.193,100,138,True,2024-03-12 19:09:40,R_27J7uuHxwp1j0DY,,,,,41.7454,-86.1387,anonymous,EN,I agree to take part,65981b79668ed4324652efdc,On-line sources only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,100,An AI language model,65981b79668ed4324652efdc,electoral college,OpenOrca,2
2024-03-12 19:07:01,2024-03-12 19:09:47,IP Address,70.44.182.204,100,165,True,2024-03-12 19:09:47,R_7vonNRwpnWcVa9P,,,,,41.5349,-75.9472,anonymous,EN,I agree to take part,655cb8a2a541eee278485e19,On-line sources only,,,,,,,,,0,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A political strategist / consultant,655cb8a2a541eee278485e19,pensions,OpenOrca,1
